tasks,utilization,gpu
1,0.07618249999999904,142
1,0.07618249999999904,143
1,0.07618249999999904,144
1,0.07618249999999904,145
1,0.07618249999999906,146
1,0.07618249999999904,147
1,0.07618249999999904,148
1,0.07618249999999904,149
1,0.07618249999999904,150
1,0.07618249999999904,151
1,0.07618249999999904,152
1,0.07618249999999904,153
1,0.07618249999999904,154
1,0.07618249999999904,155
1,0.07618249999999904,156
1,0.07618249999999904,157
1,0.07618249999999904,158
1,0.07618249999999904,159
1,0.07618249999999904,160
1,0.07618249999999906,161
1,0.07618249999999904,162
1,0.07618249999999904,163
1,0.07618249999999904,164
1,0.07618249999999904,165
1,0.07618249999999904,166
1,0.07618249999999904,167
1,0.07618249999999904,168
1,0.07618249999999904,169
1,0.07618249999999904,170
1,0.07618249999999904,171
1,0.07618249999999904,172
1,0.07618249999999904,173
1,0.07618249999999904,174
1,0.07618249999999904,175
1,0.07618249999999904,176
1,0.07618249999999904,177
1,0.07618249999999904,178
1,0.0761824999999991,179
1,0.07618249999999904,180
1,0.07618249999999906,181
1,0.07618249999999904,182
1,0.0761824999999991,183
1,0.07618249999999906,184
1,0.07618249999999904,185
1,0.07618249999999904,186
1,0.0761824999999991,187
1,0.07618249999999904,188
1,0.07618249999999904,189
1,0.07618249999999904,190
1,0.0761824999999991,191
1,0.07618249999999904,192
1,0.07618249999999904,193
1,0.07618249999999904,194
1,0.07618249999999904,195
1,0.07618249999999904,196
1,0.07618249999999904,197
1,0.07618249999999904,198
1,0.07618249999999904,199
1,0.07618249999999904,200
1,0.07618249999999904,201
1,0.0761824999999991,202
1,0.07618249999999904,203
1,0.07618249999999904,204
1,0.07618249999999904,205
1,0.0761824999999991,206
1,0.07618249999999904,207
1,0.07618249999999904,208
1,0.0761824999999991,209
1,0.07618249999999904,210
1,0.07618249999999904,211
1,0.07618249999999904,212
1,0.0761824999999991,213
1,0.07618249999999904,214
1,0.07618249999999904,215
1,0.07618249999999904,216
1,0.07618249999999904,217
1,0.07618249999999904,218
1,0.07618249999999904,219
1,0.07618249999999904,220
1,0.07618249999999904,221
1,0.07618249999999904,222
1,0.07618249999999904,223
1,0.07618249999999904,224
1,0.0761824999999991,225
1,0.07618249999999904,226
1,0.07618249999999904,227
1,0.0761824999999991,228
1,0.07618249999999904,229
1,0.07618249999999904,230
1,0.07618249999999904,231
1,0.07618249999999904,232
1,0.07618249999999904,233
1,0.07618249999999904,234
1,0.07618249999999904,235
1,0.0761824999999991,236
1,0.07618249999999904,237
1,0.07618249999999904,238
1,0.07618249999999907,239
1,0.07618249999999904,240
1,0.07618249999999904,241
1,0.07618249999999904,242
1,0.07618249999999904,243
1,0.07618249999999904,244
1,0.07618249999999904,245
1,0.07618249999999904,246
1,0.07618249999999907,247
1,0.07618249999999904,248
1,0.07618249999999904,249
1,0.07618249999999904,250
1,0.07618249999999907,251
1,0.07618249999999904,252
1,0.07618249999999904,253
1,0.07618249999999904,254
1,0.07618249999999904,255
8,0.47231666666666067,0
8,0.47228499999999396,1
8,0.4722119444444383,2
8,0.47218805555554944,3
8,0.4723136111111051,4
8,0.4722686111111051,5
8,0.472207499999994,6
8,0.4721761111111049,7
8,0.47228611111110513,8
8,0.4722227777777717,9
8,0.47220749999999395,10
8,0.47214361111110503,11
8,0.47228499999999396,12
8,0.4722211111111051,13
8,0.47220749999999395,14
8,0.47214249999999375,15
8,0.47228138888888294,16
8,0.47220749999999395,17
8,0.472207499999994,18
8,0.47212999999999405,19
8,0.47228111111110505,20
8,0.47220749999999395,21
8,0.472207499999994,22
8,0.47212999999999394,23
8,0.47225416666666065,24
8,0.472207499999994,25
8,0.4721797222222161,26
8,0.4721227777777716,27
8,0.47224972222221623,28
8,0.472207499999994,29
8,0.4721672222222161,30
8,0.4721111111111049,31
8,0.04084249999999948,32
8,0.04084249999999948,33
8,0.04084249999999948,34
8,0.04084249999999948,35
8,0.04084249999999948,36
8,0.04084249999999948,37
8,0.04084249999999948,38
8,0.04084249999999948,39
8,0.04084249999999948,40
8,0.04084249999999948,41
8,0.04084249999999948,42
8,0.04084249999999948,43
8,0.04084249999999948,44
8,0.04084249999999948,45
8,0.04084249999999948,46
8,0.04084249999999948,47
8,0.04084249999999948,48
8,0.04084249999999948,49
8,0.04084249999999948,50
8,0.04084249999999948,51
8,0.04084249999999948,52
8,0.04084249999999948,53
8,0.04084249999999948,54
8,0.04084249999999948,55
8,0.04084249999999948,56
8,0.04084249999999948,57
8,0.04084249999999948,58
8,0.04084249999999948,59
8,0.04076499999999948,60
8,0.04076499999999948,61
8,0.04076499999999948,62
8,0.04076499999999948,63
8,0.013949999999999824,64
8,0.013949999999999824,65
8,0.013949999999999824,66
8,0.013949999999999824,67
8,0.013949999999999824,68
8,0.013949999999999824,69
8,0.013949999999999824,70
8,0.013949999999999824,71
8,0.013949999999999822,72
8,0.013949999999999822,73
8,0.013949999999999822,74
8,0.013949999999999822,75
8,0.013949999999999822,76
8,0.013949999999999822,77
8,0.013949999999999822,78
8,0.013949999999999822,79
8,0.013949999999999822,80
8,0.013949999999999822,81
8,0.013949999999999822,82
8,0.013949999999999822,83
8,0.013949999999999822,84
8,0.013949999999999822,85
8,0.013949999999999822,86
8,0.013949999999999822,87
8,0.013949999999999822,88
8,0.013949999999999822,89
8,0.013949999999999822,90
8,0.01394999999999983,91
8,0.013949999999999822,92
8,0.013949999999999822,93
8,0.013949999999999822,94
8,0.01394999999999983,95
8,0.04308999999999951,96
8,0.04308999999999951,97
8,0.04308999999999951,98
8,0.04308999999999951,99
8,0.04301249999999951,100
8,0.04301249999999951,101
8,0.04301249999999951,102
8,0.04301249999999951,103
8,0.04301249999999951,104
8,0.04301249999999951,105
8,0.04301249999999951,106
8,0.04301249999999957,107
8,0.04301249999999951,108
8,0.04301249999999951,109
8,0.04301249999999951,110
8,0.04301249999999951,111
8,0.04301249999999951,112
8,0.04301249999999951,113
8,0.043012499999999516,114
8,0.04301249999999951,115
8,0.04301249999999951,116
8,0.04301249999999951,117
8,0.04301249999999951,118
8,0.04301249999999951,119
8,0.04301249999999951,120
8,0.04301249999999951,121
8,0.04301249999999951,122
8,0.04301249999999951,123
8,0.04301249999999951,124
8,0.04301249999999951,125
8,0.04301249999999951,126
8,0.04301249999999951,127
8,0.008369999999999891,128
8,0.008369999999999891,129
8,0.008369999999999891,130
8,0.008369999999999891,131
8,0.008369999999999891,132
8,0.008369999999999891,133
8,0.008369999999999891,134
8,0.008369999999999891,135
8,0.008369999999999891,136
8,0.008369999999999891,137
8,0.008369999999999891,138
8,0.008369999999999891,139
8,0.008292499999999892,140
8,0.008292499999999892,141
8,0.008292499999999892,142
8,0.008292499999999892,143
8,0.008292499999999892,144
8,0.008292499999999908,145
8,0.008292499999999892,146
8,0.008292499999999892,147
8,0.008292499999999892,148
8,0.008292499999999892,149
8,0.008292499999999892,150
8,0.008292499999999892,151
8,0.008292499999999892,152
8,0.008292499999999892,153
8,0.008292499999999892,154
8,0.008292499999999892,155
8,0.008292499999999908,156
8,0.008292499999999892,157
8,0.008292499999999892,158
8,0.008292499999999908,159
8,0.015809999999999793,160
8,0.015809999999999793,161
8,0.015809999999999793,162
8,0.015809999999999793,163
8,0.015809999999999793,164
8,0.015809999999999793,165
8,0.015809999999999793,166
8,0.015809999999999793,167
8,0.015809999999999793,168
8,0.015809999999999793,169
8,0.015809999999999793,170
8,0.015809999999999793,171
8,0.015809999999999793,172
8,0.015809999999999793,173
8,0.015809999999999793,174
8,0.015809999999999793,175
8,0.015809999999999793,176
8,0.015809999999999793,177
8,0.015809999999999793,178
8,0.015809999999999793,179
8,0.015809999999999793,180
8,0.015809999999999793,181
8,0.015809999999999793,182
8,0.015809999999999793,183
8,0.015809999999999793,184
8,0.015809999999999793,185
8,0.015809999999999793,186
8,0.015809999999999793,187
8,0.015809999999999793,188
8,0.015809999999999793,189
8,0.015809999999999793,190
8,0.015809999999999793,191
8,0.009067499999999886,192
8,0.009067499999999886,193
8,0.009067499999999886,194
8,0.009067499999999886,195
8,0.009067499999999881,196
8,0.009067499999999881,197
8,0.009067499999999881,198
8,0.009067499999999881,199
8,0.008989999999999884,200
8,0.008989999999999884,201
8,0.008989999999999884,202
8,0.008989999999999884,203
8,0.008989999999999884,204
8,0.008989999999999884,205
8,0.008989999999999884,206
8,0.008989999999999884,207
8,0.008989999999999884,208
8,0.008989999999999884,209
8,0.008989999999999884,210
8,0.008989999999999884,211
8,0.008989999999999884,212
8,0.008989999999999884,213
8,0.008989999999999884,214
8,0.008989999999999884,215
8,0.008989999999999884,216
8,0.008989999999999884,217
8,0.008989999999999884,218
8,0.008989999999999884,219
8,0.008989999999999884,220
8,0.008989999999999884,221
8,0.008989999999999884,222
8,0.008989999999999884,223
8,0.006509999999999918,224
8,0.006509999999999918,225
8,0.006509999999999918,226
8,0.006509999999999918,227
8,0.006509999999999918,228
8,0.006509999999999918,229
8,0.006509999999999918,230
8,0.006509999999999918,231
8,0.006509999999999918,232
8,0.006509999999999918,233
8,0.006509999999999918,234
8,0.006509999999999918,235
8,0.006509999999999918,236
8,0.006509999999999918,237
8,0.006509999999999918,238
8,0.006509999999999918,239
8,0.006509999999999918,240
8,0.006509999999999918,241
8,0.006509999999999918,242
8,0.006509999999999918,243
8,0.006509999999999916,244
8,0.006509999999999916,245
8,0.006509999999999916,246
8,0.006509999999999916,247
8,0.006509999999999916,248
8,0.006509999999999916,249
8,0.006509999999999916,250
8,0.006509999999999916,251
8,0.006509999999999917,252
8,0.006509999999999917,253
8,0.006509999999999917,254
8,0.006509999999999917,255
15,0.02789999999999965,0
15,0.02789999999999965,1
15,0.02789999999999965,2
15,0.02789999999999965,3
15,0.02789999999999965,4
15,0.02789999999999965,5
15,0.02789999999999965,6
15,0.02789999999999965,7
15,0.02782249999999965,8
15,0.02782249999999965,9
15,0.02782249999999965,10
15,0.02782249999999965,11
15,0.02782249999999965,12
15,0.02782249999999965,13
15,0.02782249999999965,14
15,0.02782249999999965,15
15,0.02782249999999965,16
15,0.02782249999999965,17
15,0.02782249999999965,18
15,0.02782249999999965,19
15,0.7073886111111046,20
15,0.7073083333333268,21
15,0.7072280555555489,22
15,0.707147777777771,23
15,0.7073738888888822,24
15,0.7072936111111046,25
15,0.7072133333333267,26
15,0.7071330555555486,27
15,0.7073461111111047,28
15,0.7072658333333267,29
15,0.707185555555549,30
15,0.7071052777777711,31
15,0.7074133333333268,32
15,0.707333055555549,33
15,0.7072527777777711,34
15,0.7071724999999934,35
15,0.707321944444438,36
15,0.7072416666666601,37
15,0.7071613888888821,38
15,0.7070811111111045,39
15,0.02534249999999967,40
15,0.02534249999999967,41
15,0.02534249999999967,42
15,0.02534249999999967,43
15,0.02534249999999967,44
15,0.02534249999999967,45
15,0.02534249999999967,46
15,0.02534249999999967,47
15,0.02526499999999967,48
15,0.02526499999999967,49
15,0.02526499999999967,50
15,0.02526499999999967,51
15,0.02526499999999967,52
15,0.02526499999999967,53
15,0.02526499999999967,54
15,0.02526499999999967,55
15,0.02526499999999967,56
15,0.02526499999999967,57
15,0.02526499999999967,58
15,0.02526499999999967,59
15,0.02859749999999966,60
15,0.02859749999999966,61
15,0.02859749999999966,62
15,0.028597499999999665,63
15,0.02859749999999966,64
15,0.02859749999999966,65
15,0.028597499999999665,66
15,0.028597499999999665,67
15,0.028597499999999665,68
15,0.028597499999999665,69
15,0.028597499999999665,70
15,0.028597499999999665,71
15,0.028597499999999665,72
15,0.028597499999999665,73
15,0.028597499999999665,74
15,0.028597499999999665,75
15,0.028519999999999664,76
15,0.028519999999999664,77
15,0.028519999999999664,78
15,0.028519999999999664,79
15,0.01666249999999978,80
15,0.0166624999999998,81
15,0.01666249999999978,82
15,0.01666249999999978,83
15,0.01666249999999978,84
15,0.01666249999999978,85
15,0.01666249999999978,86
15,0.01666249999999978,87
15,0.01666249999999978,88
15,0.01666249999999978,89
15,0.01666249999999978,90
15,0.01666249999999978,91
15,0.016584999999999784,92
15,0.016584999999999784,93
15,0.016584999999999784,94
15,0.016584999999999798,95
15,0.027899999999999644,96
15,0.027899999999999644,97
15,0.027899999999999644,98
15,0.027899999999999644,99
15,0.027899999999999644,100
15,0.027899999999999644,101
15,0.027899999999999644,102
15,0.027899999999999644,103
15,0.027899999999999644,104
15,0.027899999999999644,105
15,0.027899999999999644,106
15,0.02789999999999965,107
15,0.027899999999999644,108
15,0.027899999999999644,109
15,0.027899999999999644,110
15,0.02789999999999965,111
15,0.013019999999999836,112
15,0.013019999999999836,113
15,0.013019999999999836,114
15,0.013019999999999836,115
15,0.013019999999999834,116
15,0.013019999999999834,117
15,0.013019999999999834,118
15,0.013019999999999834,119
15,0.013019999999999834,120
15,0.013019999999999834,121
15,0.013019999999999834,122
15,0.013019999999999834,123
15,0.013019999999999834,124
15,0.013019999999999834,125
15,0.013019999999999834,126
15,0.013019999999999834,127
15,0.013872499999999871,128
15,0.013872499999999871,129
15,0.013872499999999871,130
15,0.013872499999999871,131
15,0.013872499999999871,132
15,0.013872499999999871,133
15,0.013872499999999871,134
15,0.013872499999999871,135
15,0.013794999999999872,136
15,0.013794999999999872,137
15,0.013794999999999872,138
15,0.013794999999999873,139
15,0.01379499999999987,140
15,0.01379499999999987,141
15,0.013794999999999872,142
15,0.013794999999999872,143
15,0.009842499999999876,144
15,0.009842499999999876,145
15,0.009842499999999876,146
15,0.009842499999999876,147
15,0.009764999999999874,148
15,0.009764999999999874,149
15,0.009764999999999874,150
15,0.009764999999999874,151
15,0.009764999999999874,152
15,0.009764999999999874,153
15,0.009764999999999874,154
15,0.009764999999999874,155
15,0.009764999999999874,156
15,0.009764999999999874,157
15,0.009764999999999874,158
15,0.009764999999999874,159
15,0.013484999999999829,160
15,0.013484999999999829,161
15,0.013484999999999829,162
15,0.013484999999999829,163
15,0.013484999999999829,164
15,0.013484999999999829,165
15,0.013484999999999829,166
15,0.013484999999999829,167
15,0.013484999999999829,168
15,0.013484999999999829,169
15,0.013484999999999829,170
15,0.013484999999999829,171
15,0.01340749999999983,172
15,0.01340749999999983,173
15,0.01340749999999983,174
15,0.01340749999999983,175
15,0.027899999999999654,176
15,0.027899999999999654,177
15,0.027899999999999654,178
15,0.02789999999999972,179
15,0.027899999999999654,180
15,0.027899999999999654,181
15,0.027899999999999654,182
15,0.027899999999999654,183
15,0.027899999999999654,184
15,0.027899999999999654,185
15,0.027899999999999654,186
15,0.027899999999999654,187
15,0.027822499999999657,188
15,0.027822499999999657,189
15,0.027822499999999663,190
15,0.027822499999999657,191
15,0.022009999999999714,192
15,0.022009999999999714,193
15,0.022009999999999714,194
15,0.022009999999999714,195
15,0.022009999999999714,196
15,0.022009999999999714,197
15,0.022009999999999714,198
15,0.022009999999999714,199
15,0.021932499999999713,200
15,0.021932499999999713,201
15,0.021932499999999713,202
15,0.021932499999999713,203
15,0.021932499999999713,204
15,0.021932499999999713,205
15,0.021932499999999713,206
15,0.021932499999999713,207
15,0.008292499999999892,208
15,0.008292499999999892,209
15,0.008292499999999892,210
15,0.008292499999999892,211
15,0.008214999999999893,212
15,0.008214999999999893,213
15,0.008214999999999893,214
15,0.008214999999999893,215
15,0.008214999999999893,216
15,0.008214999999999893,217
15,0.008214999999999893,218
15,0.008214999999999893,219
15,0.008214999999999893,220
15,0.008214999999999893,221
15,0.008214999999999893,222
15,0.008214999999999893,223
15,0.009377499999999877,224
15,0.009377499999999877,225
15,0.009377499999999877,226
15,0.009377499999999877,227
15,0.00929999999999988,228
15,0.00929999999999988,229
15,0.00929999999999988,230
15,0.00929999999999988,231
15,0.00929999999999988,232
15,0.00929999999999988,233
15,0.00929999999999988,234
15,0.00929999999999988,235
15,0.00929999999999988,236
15,0.00929999999999988,237
15,0.00929999999999988,238
15,0.00929999999999988,239
15,0.008602499999999914,240
15,0.008602499999999916,241
15,0.008602499999999916,242
15,0.008602499999999916,243
15,0.008602499999999914,244
15,0.008602499999999912,245
15,0.008602499999999912,246
15,0.008602499999999912,247
15,0.008602499999999912,248
15,0.008602499999999912,249
15,0.008602499999999912,250
15,0.008602499999999912,251
15,0.008602499999999912,252
15,0.008602499999999914,253
15,0.008602499999999914,254
15,0.008602499999999914,255
22,0.9926005555555454,0
22,0.9925202777777675,1
22,0.9924399999999897,2
22,0.9923597222222118,3
22,0.9925880555555454,4
22,0.9925077777777677,5
22,0.9924274999999898,6
22,0.9923472222222119,7
22,0.9925827777777676,8
22,0.9925024999999897,9
22,0.9924222222222119,10
22,0.9923419444444341,11
22,0.012477499999999838,12
22,0.012477499999999838,13
22,0.012477499999999838,14
22,0.012477499999999838,15
22,0.012399999999999838,16
22,0.012399999999999838,17
22,0.012399999999999838,18
22,0.012399999999999838,19
22,0.012399999999999838,20
22,0.012399999999999838,21
22,0.012399999999999838,22
22,0.012399999999999838,23
22,0.04215999999999945,24
22,0.04215999999999945,25
22,0.04215999999999945,26
22,0.04215999999999945,27
22,0.04215999999999945,28
22,0.04215999999999945,29
22,0.04215999999999945,30
22,0.04215999999999945,31
22,0.04215999999999945,32
22,0.04215999999999945,33
22,0.04215999999999945,34
22,0.04215999999999945,35
22,0.03719999999999954,36
22,0.03719999999999954,37
22,0.03719999999999954,38
22,0.03719999999999954,39
22,0.03719999999999954,40
22,0.03719999999999954,41
22,0.037199999999999546,42
22,0.0371999999999996,43
22,0.03712249999999954,44
22,0.03712249999999954,45
22,0.03712249999999954,46
22,0.03712249999999954,47
22,0.02224249999999971,48
22,0.02224249999999971,49
22,0.02224249999999971,50
22,0.022242499999999724,51
22,0.022164999999999713,52
22,0.022164999999999713,53
22,0.022164999999999713,54
22,0.022164999999999713,55
22,0.022164999999999727,56
22,0.022164999999999727,57
22,0.022164999999999713,58
22,0.022164999999999713,59
22,0.03719999999999953,60
22,0.03719999999999953,61
22,0.03719999999999953,62
22,0.03719999999999953,63
22,0.03719999999999953,64
22,0.03719999999999953,65
22,0.03719999999999953,66
22,0.03719999999999953,67
22,0.03719999999999953,68
22,0.03719999999999953,69
22,0.03719999999999953,70
22,0.03719999999999953,71
22,0.017359999999999782,72
22,0.017359999999999782,73
22,0.017359999999999782,74
22,0.017359999999999782,75
22,0.01735999999999978,76
22,0.01735999999999978,77
22,0.01735999999999978,78
22,0.01735999999999978,79
22,0.01735999999999978,80
22,0.01735999999999978,81
22,0.01735999999999978,82
22,0.01735999999999978,83
22,0.017979999999999774,84
22,0.017979999999999774,85
22,0.017979999999999774,86
22,0.017979999999999774,87
22,0.017979999999999774,88
22,0.017979999999999774,89
22,0.017979999999999774,90
22,0.017979999999999774,91
22,0.017902499999999773,92
22,0.017902499999999773,93
22,0.017902499999999773,94
22,0.017902499999999773,95
22,0.00627749999999992,96
22,0.00627749999999992,97
22,0.00627749999999992,98
22,0.00627749999999992,99
22,0.00627749999999992,100
22,0.00627749999999992,101
22,0.00627749999999992,102
22,0.00627749999999992,103
22,0.006199999999999921,104
22,0.006199999999999921,105
22,0.006199999999999921,106
22,0.006199999999999921,107
22,0.009609999999999902,108
22,0.009609999999999902,109
22,0.009609999999999902,110
22,0.009609999999999902,111
22,0.009609999999999905,112
22,0.009609999999999905,113
22,0.009609999999999905,114
22,0.009609999999999905,115
22,0.009609999999999905,116
22,0.009609999999999905,117
22,0.009609999999999905,118
22,0.009609999999999905,119
22,0.0062774999999999186,120
22,0.0062774999999999186,121
22,0.0062774999999999186,122
22,0.0062774999999999186,123
22,0.0062774999999999186,124
22,0.0062774999999999186,125
22,0.0062774999999999186,126
22,0.0062774999999999186,127
22,0.0062774999999999186,128
22,0.0062774999999999186,129
22,0.0062774999999999186,130
22,0.0062774999999999186,131
22,0.012399999999999883,132
22,0.012399999999999883,133
22,0.012399999999999885,134
22,0.012399999999999885,135
22,0.012399999999999883,136
22,0.012399999999999883,137
22,0.012399999999999883,138
22,0.012399999999999885,139
22,0.012399999999999883,140
22,0.012399999999999885,141
22,0.012399999999999885,142
22,0.012399999999999885,143
22,0.01193499999999986,144
22,0.01193499999999986,145
22,0.01193499999999986,146
22,0.01193499999999986,147
22,0.01185749999999986,148
22,0.01185749999999986,149
22,0.01185749999999986,150
22,0.01185749999999986,151
22,0.01185749999999986,152
22,0.01185749999999986,153
22,0.01185749999999986,154
22,0.01185749999999986,155
22,0.005192499999999932,156
22,0.005192499999999932,157
22,0.005192499999999932,158
22,0.005192499999999932,159
22,0.005192499999999932,160
22,0.005192499999999932,161
22,0.005192499999999932,162
22,0.005192499999999932,163
22,0.005114999999999933,164
22,0.005114999999999933,165
22,0.005114999999999933,166
22,0.005114999999999933,167
22,0.03526249999999956,168
22,0.03526249999999956,169
22,0.03526249999999956,170
22,0.03526249999999956,171
22,0.03526249999999956,172
22,0.03526249999999956,173
22,0.03526249999999956,174
22,0.03526249999999956,175
22,0.03518499999999956,176
22,0.03518499999999956,177
22,0.03518499999999956,178
22,0.03518499999999956,179
22,0.034564999999999554,180
22,0.034564999999999554,181
22,0.034564999999999554,182
22,0.034564999999999554,183
22,0.034564999999999554,184
22,0.034564999999999554,185
22,0.034564999999999554,186
22,0.034564999999999554,187
22,0.03448749999999956,188
22,0.03448749999999956,189
22,0.03448749999999956,190
22,0.03448749999999956,191
22,0.006819999999999942,192
22,0.006819999999999942,193
22,0.006819999999999942,194
22,0.006819999999999942,195
22,0.006742499999999944,196
22,0.006742499999999944,197
22,0.006742499999999944,198
22,0.006742499999999944,199
22,0.006742499999999942,200
22,0.006742499999999942,201
22,0.006742499999999942,202
22,0.006742499999999942,203
22,0.005967499999999931,204
22,0.005967499999999931,205
22,0.005967499999999932,206
22,0.005967499999999932,207
22,0.005967499999999931,208
22,0.005967499999999931,209
22,0.005967499999999933,210
22,0.005967499999999933,211
22,0.005889999999999931,212
22,0.005889999999999931,213
22,0.005889999999999932,214
22,0.005889999999999932,215
22,0.021234999999999726,216
22,0.021234999999999726,217
22,0.021234999999999726,218
22,0.021234999999999726,219
22,0.021157499999999725,220
22,0.021157499999999725,221
22,0.021157499999999725,222
22,0.021157499999999725,223
22,0.021157499999999725,224
22,0.021157499999999725,225
22,0.021157499999999725,226
22,0.021157499999999725,227
22,0.006819999999999912,228
22,0.006819999999999912,229
22,0.006819999999999912,230
22,0.006819999999999912,231
22,0.006819999999999912,232
22,0.006819999999999912,233
22,0.006819999999999912,234
22,0.006819999999999912,235
22,0.006742499999999914,236
22,0.006742499999999914,237
22,0.006742499999999914,238
22,0.006742499999999914,239
22,0.011392499999999901,240
22,0.0113924999999999,241
22,0.0113924999999999,242
22,0.0113924999999999,243
22,0.011392499999999901,244
22,0.011392499999999901,245
22,0.011392499999999901,246
22,0.011392499999999901,247
22,0.008757499999999885,248
22,0.008757499999999885,249
22,0.008757499999999885,250
22,0.008757499999999885,251
22,0.008679999999999887,252
22,0.008679999999999887,253
22,0.008679999999999887,254
22,0.008679999999999887,255
29,0.9926005555555454,0
29,0.9925202777777675,1
29,0.9924399999999897,2
29,0.9923597222222118,3
29,0.9925880555555454,4
29,0.9925077777777677,5
29,0.9924274999999898,6
29,0.9923472222222119,7
29,0.9925827777777676,8
29,0.9925024999999897,9
29,0.9924222222222119,10
29,0.9923419444444341,11
29,0.012477499999999838,12
29,0.012477499999999838,13
29,0.012477499999999838,14
29,0.012477499999999838,15
29,0.012399999999999838,16
29,0.012399999999999838,17
29,0.012399999999999838,18
29,0.012399999999999838,19
29,0.012399999999999838,20
29,0.012399999999999838,21
29,0.012399999999999838,22
29,0.012399999999999838,23
29,0.04215999999999945,24
29,0.04215999999999945,25
29,0.04215999999999945,26
29,0.04215999999999945,27
29,0.04215999999999945,28
29,0.04215999999999945,29
29,0.04215999999999945,30
29,0.04215999999999945,31
29,0.04215999999999945,32
29,0.04215999999999945,33
29,0.04215999999999945,34
29,0.04215999999999945,35
29,0.03719999999999954,36
29,0.03719999999999954,37
29,0.03719999999999954,38
29,0.03719999999999954,39
29,0.03719999999999954,40
29,0.03719999999999954,41
29,0.037199999999999546,42
29,0.0371999999999996,43
29,0.03712249999999954,44
29,0.03712249999999954,45
29,0.03712249999999954,46
29,0.03712249999999954,47
29,0.02224249999999971,48
29,0.02224249999999971,49
